código_venda,código_barras,nome_produto,categoria_produto,preço_produto,status_compra,data_compra,comprador,email_comprador,pais_compra,quantidade_comprada,média_por_categoria,média_por_pais
b4b3df91-ea70-4c8f-8f7d-7a00b11a4a44,1925121326497,Pelúcia,Brinquedos,R$198.00,Pendente,2024-07-02,Stacy Kennedy MD,thompsontonya@example.net,Cocos (Keeling) Islands,2,5.394736842105263,4.166666666666667
93e4ba59-a9bc-4689-81ef-308638008d0d,3650143806136,Poesia,Livros,R$916.00,Pendente,2023-12-27,Stephen Boyd,moralessean@example.com,Latvia,9,5.7560975609756095,6.833333333333333
834c0d89-1d99-47bd-933c-053066fbf291,1535498804414,Autoajuda,Livros,R$214.00,Cancelada,2024-06-29,John Vasquez,diana78@example.org,Ecuador,9,5.7560975609756095,6.333333333333333
e6c1fd3e-c89c-4413-917c-6833110dd1c0,9464601252793,Relógio Inteligente,Eletrônicos,R$819.00,Cancelada,2024-01-21,Jason Sharp,vhall@example.org,Bermuda,4,5.326315789473684,5.8
e1de4b2e-d72b-4ad7-8724-7ef0cd433bc5,0418272634272,Console,Eletrônicos,R$506.00,Concluída,2024-04-04,Victor Turner,stacey84@example.net,Kenya,8,5.326315789473684,5.0
e6d0bc43-5117-422a-a35c-0c8f34c19ad0,1314631424944,Aparelho de musculação,Esporte,R$630.00,Cancelada,2024-10-04,Colleen Sharp,waynemyers@example.org,Portugal,10,5.68141592920354,4.333333333333333
fbb6476d-d679-4c91-a2a6-01c416748bd1,3057290367167,Guia de viagem,Viagens,R$474.00,Concluída,2024-03-13,Cory Moore,jeffreystewart@example.org,Malta,4,4.885416666666667,3.5
f5b01ae5-9947-405e-9c2e-b79939724ce5,1022992225154,Perfume,Beleza,R$931.00,Pendente,2024-10-04,Sabrina Mccoy,tkramer@example.org,Guam,4,6.027522935779817,7.666666666666667
2e3ce102-9320-4957-a30e-2ac41cda1935,7377538678210,Bicicleta,Brinquedos,R$700.00,Pendente,2023-10-19,Timothy Cardenas,mfarmer@example.net,Tonga,7,5.394736842105263,7.333333333333333
783d17eb-f5f3-412e-8be5-2d54e4664861,0182810708038,Guia de viagem,Viagens,R$651.00,Cancelada,2023-10-09,Dennis King,epham@example.net,El Salvador,5,4.885416666666667,5.75
018ee883-7895-456f-9f40-d38dfc19f369,9824824809998,Adaptador de tomada,Viagens,R$413.00,Concluída,2024-01-14,Joseph Macdonald,mstewart@example.net,Mauritius,8,4.885416666666667,5.285714285714286
8f55b075-8ae5-4f09-8d5f-9abfded18540,3999139956272,Boneca,Brinquedos,R$908.00,Pendente,2023-11-05,Kaitlyn Cook,nhernandez@example.org,New Caledonia,9,5.394736842105263,5.0
14fdaf29-d8e6-45aa-9859-738b30248c78,2054997910635,Microondas,Casa,R$981.00,Pendente,2024-08-27,Savannah Pham,griffinsamantha@example.net,Russian Federation,10,6.032967032967033,6.5
3c8d3746-5ff8-4907-8862-51d3c0d08b90,1529645853516,Cintos,Vestuário,R$846.00,Concluída,2024-09-07,Joshua Stewart,jeffreynorris@example.com,Singapore,8,5.21978021978022,6.8
da68e983-6055-4540-a31f-fe44292e47b3,5771557536803,Video game,Brinquedos,R$834.00,Concluída,2024-09-11,Tracy Green,reyeschristopher@example.com,New Zealand,1,5.394736842105263,5.6
6835a23a-83a2-4ee2-a275-79d058266fde,3922708042069,Fones de Ouvido,Eletrônicos,R$758.00,Pendente,2024-03-19,Tammy Hernandez,thompsonkevin@example.net,Paraguay,9,5.326315789473684,6.5
09edd3f6-8c2f-49d1-901a-d8db48ae268e,1590232053466,Cama,Casa,R$895.00,Concluída,2024-06-28,Melissa Ibarra,elizabeth70@example.com,Reunion,5,6.032967032967033,4.5
dfabd24a-f703-4ea9-96db-70b274ff32a2,6794098025574,Hospedagem,Viagens,R$264.00,Pendente,2024-05-03,Allison Zavala,davisbrian@example.com,Zambia,1,4.885416666666667,6.0
77cfb02a-e2dc-40aa-bb01-22c9b22780ed,6919907166143,Caderno,Escritório,R$634.00,Concluída,2023-11-26,Suzanne Sherman,jonesjean@example.net,Moldova,10,5.842592592592593,6.555555555555555
20f85eb7-1d42-403e-9449-19320e3fdb12,1431965556964,Computador,Escritório,R$573.00,Concluída,2024-05-22,Sheryl Mcdowell,norma76@example.org,Papua New Guinea,3,5.842592592592593,7.666666666666667
05e803b5-c7e3-4339-baad-6809f64322c2,6297489497085,Esmalte,Beleza,R$980.00,Cancelada,2023-11-19,Danny Carter,katherine89@example.net,Bosnia and Herzegovina,2,6.027522935779817,6.2
faf48ba8-72cb-4367-b461-fae91c571a36,2721087498198,Computador,Escritório,R$393.00,Concluída,2023-12-23,Melanie Webster DDS,chadhall@example.com,Jamaica,8,5.842592592592593,6.25
36434807-5aa5-4145-9cf2-735a70b55016,3802341004153,Lápis,Escritório,R$512.00,Cancelada,2024-09-01,Robert Baxter,robersondebra@example.com,Qatar,9,5.842592592592593,5.5
f5b70f82-3db6-4089-b9c2-e8c0554daaad,8418430400673,Drone,Eletrônicos,R$729.00,Cancelada,2024-03-18,Dylan Wood,daisy38@example.com,Saint Pierre and Miquelon,2,5.326315789473684,5.0
875448db-9883-4fcb-9bd5-1bcfbddada9e,9704790289676,Carro,Brinquedos,R$441.00,Pendente,2023-11-20,Jacqueline Shaw,andrewduncan@example.com,Maldives,2,5.394736842105263,4.75
59ce9661-98bf-485c-b28a-bd12944ce9fa,2510877457206,Peixe,Alimentos,R$957.00,Concluída,2024-06-05,Mr. Daniel Parker,humphreykathleen@example.org,Paraguay,4,5.861386138613861,6.5
acf8395b-6629-4204-be0f-b8fdfd95a835,9811658686512,Jogo de tabuleiro,Brinquedos,R$732.00,Cancelada,2024-08-06,Drew Smith,jorgecook@example.com,Burundi,7,5.394736842105263,5.5
f022f825-2228-4c34-85ef-68062b87f9fa,4969225846595,Infantil,Livros,R$937.00,Concluída,2024-07-30,Heather Crawford,eric17@example.com,Guinea-Bissau,7,5.7560975609756095,4.0
cd3b057d-3881-4196-969e-daf44b9d8d87,5518170586606,Cruzeiro,Viagens,R$202.00,Concluída,2024-09-22,Jesse Stephenson,marisahill@example.net,Montserrat,2,4.885416666666667,4.428571428571429
f70293fd-ca18-46b8-a4b9-112ba74bc4bd,3991334287410,Frutas,Alimentos,R$240.00,Pendente,2023-12-12,Colleen Patrick,prestonleonard@example.org,Liberia,8,5.861386138613861,4.714285714285714
c7005694-4e50-43a4-890e-9ba332a63e6f,0764612608466,Aparelho de musculação,Esporte,R$932.00,Concluída,2023-10-25,Kimberly Hines,nsmith@example.com,Lao People's Democratic Republic,6,5.68141592920354,3.0
ac5fc931-453c-4c23-8293-c3fbeb514e8b,1388578390082,Passeio turístico,Viagens,R$867.00,Concluída,2024-07-11,Timothy Russell,david96@example.org,United States Minor Outlying Islands,10,4.885416666666667,7.0
30b57e6b-a585-40fc-9c91-25c21aae2104,3476902330328,Sabonete,Beleza,R$166.00,Pendente,2024-06-03,Sarah Lara,chelseamoss@example.com,El Salvador,3,6.027522935779817,5.75
8ee30acb-6992-47d7-bd90-1f25f2640a3f,2204566636200,Aspirador de Pó,Casa,R$756.00,Cancelada,2024-09-01,Crystal Gillespie,benjaminevans@example.com,Tonga,9,6.032967032967033,7.333333333333333
db0efec6-1343-4523-bad7-ec5999d848d5,7194590711828,Perfume,Beleza,R$960.00,Concluída,2024-09-04,Rachel Atkins,brenda05@example.com,Falkland Islands (Malvinas),7,6.027522935779817,6.5
a1e6499d-8caf-4193-902d-6529ff9d80f2,0322220836307,Patinete,Brinquedos,R$629.00,Pendente,2024-07-02,Steven Jones,benjamin07@example.com,Burundi,2,5.394736842105263,5.5
28a84dda-6673-49b9-a2a7-6925e7325599,4240961473666,Pelúcia,Brinquedos,R$801.00,Cancelada,2024-09-09,Kimberly Brown,charles91@example.com,Uganda,9,5.394736842105263,7.0
ab07a944-0355-4acf-9a1b-9d478cb53223,7565264801624,Pão,Alimentos,R$320.00,Pendente,2023-12-13,Gloria Zuniga,cory04@example.org,Denmark,9,5.861386138613861,5.166666666666667
c5edd3d5-987f-4be0-ab86-1123cebd8343,6934491013482,Cadeira,Casa,R$581.00,Cancelada,2024-01-08,Jamie Long,jameswoods@example.org,Seychelles,3,6.032967032967033,4.333333333333333
52af822c-5900-4aa0-815b-41603f91d29c,0437245697700,Aparelho de musculação,Esporte,R$362.00,Concluída,2023-12-04,Dawn Morrison,nelsonholly@example.org,Iran,7,5.68141592920354,4.0
dd23bf80-8d31-4c23-bd81-6408d9b442c4,2771785157156,Tênis de corrida,Esporte,R$449.00,Cancelada,2024-10-01,Patrick Ward,victoriastanley@example.net,Kazakhstan,9,5.68141592920354,5.5
fc290c63-eb52-4a12-ab4f-59b1f4fb79b3,7895808657517,Tênis,Vestuário,R$275.00,Concluída,2024-05-09,Angela Perry MD,ehernandez@example.net,Nicaragua,2,5.21978021978022,3.6666666666666665
ecf32cc4-f838-4ff1-b99a-30fe32d04628,8782879242867,Religioso,Livros,R$919.00,Cancelada,2024-05-08,Carlos Andrews,graynicholas@example.com,Namibia,4,5.7560975609756095,5.4
5ee7bfa6-8316-49a5-9b10-7d3e2f453e94,2890216161682,Cadeira,Casa,R$469.00,Pendente,2024-05-30,Christopher Simpson,joseph14@example.org,China,8,6.032967032967033,5.833333333333333
c14f0ab2-59f8-4e13-9555-a7c8c9b4277e,1154169250666,Ovos,Alimentos,R$327.00,Cancelada,2024-03-17,Joseph Finley,michael63@example.net,Botswana,9,5.861386138613861,5.0
49af53eb-4f4f-4e16-9a85-337e2f3b4ccb,8036527526183,Romance,Livros,R$905.00,Concluída,2024-09-18,Nicole Thomas,owilliams@example.net,Bouvet Island (Bouvetoya),10,5.7560975609756095,7.0
6b8ce668-8ac5-409c-aaa3-9aab75ddd5d5,6499098130982,Seguro viagem,Viagens,R$187.00,Pendente,2023-12-10,Ray Parsons,martinezthomas@example.net,Uruguay,7,4.885416666666667,7.0
a42309ce-4ef4-4394-bfcc-43835242acd7,2551717920399,Corretivo,Escritório,R$801.00,Pendente,2024-05-18,Alan Colon,josephspence@example.com,Kuwait,2,5.842592592592593,3.0
e23d56ad-c756-4b4f-ae7d-7e38bdb1faba,9450283650590,Arroz,Alimentos,R$69.00,Concluída,2024-05-03,Katherine Bridges,hardyshane@example.com,Dominican Republic,8,5.861386138613861,7.333333333333333
003ebc72-ef81-42f7-a1ec-f76d8354a6f9,7689667656664,Carro,Brinquedos,R$289.00,Concluída,2024-02-05,Peter Stephens,jelliott@example.net,Comoros,9,5.394736842105263,7.25
e05dfe31-cec8-458a-a39b-7ff6a0f6480c,4676868165777,Ovos,Alimentos,R$175.00,Concluída,2024-04-30,Scott Williams,berrykelly@example.net,Australia,1,5.861386138613861,3.5
dbb51b5e-ed30-4fba-b2e8-b5d2d17a099f,2046722168886,Mala,Viagens,R$273.00,Cancelada,2024-08-26,Martha Mcdonald,griffinmatthew@example.org,Albania,2,4.885416666666667,5.0
a53ea1c0-3810-43e1-a761-4386eddad3c7,8172677007179,Peixe,Alimentos,R$269.00,Concluída,2024-02-17,Eric Kim,thomas36@example.net,Swaziland,3,5.861386138613861,5.0
1d3edcd1-1a22-41db-b3d6-71e3f5d5ccd1,7256252097012,Aparelho de musculação,Esporte,R$304.00,Concluída,2024-05-31,Daniel Scott,mark16@example.com,Korea,7,5.68141592920354,5.8
f333a5ab-06f5-43e7-9994-0eaaf7c190dd,4205364968539,Condicionador,Beleza,R$184.00,Concluída,2024-04-12,Miranda Carter,angelastevens@example.net,Brunei Darussalam,9,6.027522935779817,7.0
866d1fea-2fe7-4bc3-8957-c955521cab84,0565864302467,Pão,Alimentos,R$802.00,Pendente,2023-12-04,Tracy Collins,jillevans@example.net,Serbia,2,5.861386138613861,6.8
f7c0c42f-9af9-4ed9-bdac-4c8dbc831327,5697864941225,Sabonete,Beleza,R$598.00,Cancelada,2024-06-15,Brian Schmidt,vroberson@example.net,Ghana,10,6.027522935779817,6.0
98308a7d-fc97-4dc9-9643-364d1f240fc7,9452737638673,Boneco de ação,Brinquedos,R$589.00,Pendente,2024-02-13,Mariah Martinez,ismith@example.net,Iraq,5,5.394736842105263,6.0
ceb791ef-f40b-4c97-8f1e-c608d1e1ca89,0930798538600,Boneca,Brinquedos,R$834.00,Pendente,2024-01-28,Keith Day,brittanymatthews@example.net,Venezuela,9,5.394736842105263,8.0
a78e2817-df68-46cd-9a00-bc519bdb740f,7150175174365,Cintos,Vestuário,R$499.00,Cancelada,2023-11-20,Christina Wilkinson,wmarsh@example.net,Nauru,2,5.21978021978022,3.5
4205c14f-dea7-4c4c-9eb0-f42c87ee3279,2050304304593,Computador,Escritório,R$692.00,Cancelada,2024-05-23,Kristy Peterson,qhuerta@example.com,El Salvador,9,5.842592592592593,5.75
92c0f3f0-1d3d-4a5b-8271-3f1d61dbd5e0,7608069418984,Aparelho de musculação,Esporte,R$1000.00,Concluída,2024-09-08,Charles Guerra,caseleslie@example.net,Wallis and Futuna,6,5.68141592920354,6.5
6a141b7f-a27b-4fac-8806-9f8125621184,9012791790191,Óculos,Vestuário,R$558.00,Concluída,2023-10-31,Courtney Taylor,david75@example.com,Germany,7,5.21978021978022,3.75
bd2ec617-80c8-43ce-aacd-e7257e57e91f,2355247135427,Roupa esportiva,Esporte,R$672.00,Cancelada,2023-11-17,Michelle Nelson,alvaradojames@example.org,Guatemala,4,5.68141592920354,5.333333333333333
cefb2305-4792-4b65-beeb-f71d8542d0a8,3125763906486,Perfume,Beleza,R$713.00,Concluída,2024-09-26,Sandra Briggs MD,tammy86@example.com,Macao,9,6.027522935779817,6.111111111111111
e6bbd9c3-4177-4585-a9fd-6664a4d4eaa1,9242655698022,Científico,Livros,R$901.00,Concluída,2023-11-15,Ariel Hawkins,thompsonmiranda@example.net,Argentina,4,5.7560975609756095,4.375
8726b146-6ff0-4083-8445-b27084095971,4098200231603,Máscara,Beleza,R$864.00,Cancelada,2024-10-04,Emily Pearson,nicholas35@example.org,Iceland,7,6.027522935779817,5.0
27d6fb81-8bd4-40ea-9e37-482c1d040453,2550149995630,Relógio Inteligente,Eletrônicos,R$107.00,Pendente,2023-12-14,Michael Gomez,johnjackson@example.org,Northern Mariana Islands,1,5.326315789473684,5.428571428571429
20427e37-64d7-4241-b025-25d0771162da,4983330984782,Cama,Casa,R$894.00,Pendente,2024-06-05,Jason Richardson,bushterri@example.org,Saint Lucia,8,6.032967032967033,4.125
cc769484-8bd5-45a5-8195-9ec8534d84cc,6964488088483,Perfume,Beleza,R$197.00,Cancelada,2024-10-01,Richard Brown,hwhite@example.com,Eritrea,7,6.027522935779817,6.333333333333333
865facd3-1911-4193-9830-414819e6348c,5173680286110,Verduras,Alimentos,R$57.00,Cancelada,2024-01-29,Cynthia Smith,villarrealstanley@example.com,Hong Kong,5,5.861386138613861,4.833333333333333
c9820a46-2049-45e0-864d-7c98dfad65d7,9937480021458,Aparelho de musculação,Esporte,R$121.00,Cancelada,2024-04-21,Alicia Warner MD,nicholasknight@example.com,Korea,5,5.68141592920354,5.8
cfc2aa54-d868-40b9-93cc-c53994b4ddc0,3752383125340,Bola,Brinquedos,R$127.00,Concluída,2024-02-05,Melissa Jensen,davisnicole@example.net,Trinidad and Tobago,2,5.394736842105263,5.0
dd5cf18a-1dd1-4cca-8ff5-884d7b66ae58,7984650644292,Boneco de ação,Brinquedos,R$295.00,Concluída,2024-03-09,Laura Montgomery,josephhernandez@example.org,Burundi,4,5.394736842105263,5.5
70f8f5b8-0769-4ad6-ab7f-9a7571953d0d,9568990146197,Peixe,Alimentos,R$29.00,Pendente,2024-01-29,Yolanda Smith,ysmith@example.org,United States Minor Outlying Islands,3,5.861386138613861,7.0
1ac5397c-c1af-497d-9dba-9af6461a0bb8,0877752619558,Protetor bucal,Esporte,R$966.00,Concluída,2024-03-26,Linda Wong,whitebecky@example.org,Madagascar,8,5.68141592920354,6.4
5466bea2-7893-4dc3-9352-71c3f730c8c3,6047651662663,Ovos,Alimentos,R$298.00,Concluída,2024-03-21,Justin Duncan MD,taylorpamela@example.net,Saint Vincent and the Grenadines,4,5.861386138613861,6.75
6f8ae5af-6d62-4c1f-826a-5b1317179d55,4852543569669,Aluguel de carro,Viagens,R$398.00,Pendente,2024-07-22,Dawn Love,qsanders@example.org,Latvia,7,4.885416666666667,6.833333333333333
742146b1-5b66-4532-8f73-b9730331b5c6,0712292747708,Peixe,Alimentos,R$375.00,Pendente,2024-04-09,Ashley Johnson,leemark@example.com,Barbados,5,5.861386138613861,7.0
d740544b-549b-4431-9450-dd7cfd23accc,1172493192605,Óculos,Vestuário,R$465.00,Cancelada,2023-12-20,Jason Crane,victoriakeith@example.org,Netherlands,8,5.21978021978022,6.5
bf805753-203f-495c-9cc5-dc0daeecb8b3,8779223726388,Tesoura,Escritório,R$502.00,Cancelada,2024-05-17,Dawn Nelson,jessica71@example.org,Norfolk Island,7,5.842592592592593,5.285714285714286
6e09b6db-598f-4fb0-be1f-cc2bd27f5988,2967989015006,Seguro viagem,Viagens,R$450.00,Pendente,2023-11-11,Pamela Henderson,theodorelewis@example.net,Cape Verde,6,4.885416666666667,4.5
97a484cc-eb19-41c3-b171-29111655ff7b,6742385499799,Sofá,Casa,R$272.00,Cancelada,2024-05-28,Jason Riley,kaitlyn58@example.org,Costa Rica,6,6.032967032967033,4.5
e994cdf5-bc56-4bc1-a8ad-5ceb7dbd37cb,5658874944910,Boneco de ação,Brinquedos,R$298.00,Pendente,2024-03-23,Trevor Ramos,ewingbrittany@example.org,Uzbekistan,2,5.394736842105263,2.3333333333333335
c32ada68-5e74-436a-9850-baa23925c005,0263045223005,Geladeira,Casa,R$603.00,Pendente,2023-11-25,Julie Barber,williamssarah@example.net,Faroe Islands,5,6.032967032967033,6.666666666666667
c97d30b1-1d61-41fb-9dee-aec06530abdb,9460723708866,Óculos de sol esportivos,Esporte,R$829.00,Concluída,2023-12-31,Joseph Mckinney,christineramos@example.org,Brunei Darussalam,4,5.68141592920354,7.0
6868a8fa-54fb-4a7f-b21d-428de474ace3,1645249303513,Poesia,Livros,R$735.00,Pendente,2024-06-20,Elizabeth Villa,jessica79@example.org,Georgia,2,5.7560975609756095,4.875
78885b8a-7aa4-43b4-8b91-8ebc017c8517,2283276278078,Aspirador de Pó,Casa,R$185.00,Cancelada,2023-11-10,Keith Kelley,forddarlene@example.com,Mauritania,4,6.032967032967033,6.5
b85b5506-8b0d-43b4-814c-2b9a0eb05e75,6668075537438,Perfume,Beleza,R$787.00,Pendente,2024-07-28,Kenneth Arnold,lewisangela@example.com,Paraguay,6,6.027522935779817,6.5
1fc908e4-8aae-4eeb-89ee-33173e5a13c2,6848107342951,Hidratante,Beleza,R$109.00,Pendente,2024-07-15,Jamie Griffith,samantha59@example.com,Ecuador,8,6.027522935779817,6.333333333333333
e9c98ec2-058e-417b-811c-08f6725e7c52,8929295580184,Óculos de sol esportivos,Esporte,R$768.00,Pendente,2024-03-28,John Cole,claytondonald@example.net,Malaysia,4,5.68141592920354,7.5
dc2d4b20-8052-4920-ae3c-5f8f5a88f0b3,5926382667608,Mesa,Casa,R$134.00,Cancelada,2024-01-17,Paul Strong,kimberly90@example.net,Malawi,5,6.032967032967033,5.444444444444445
e82fa846-3af8-4ea0-9aff-1a37bd941058,9916289642255,Jogo de tabuleiro,Brinquedos,R$246.00,Pendente,2024-07-01,John Roach,richardsontara@example.org,Isle of Man,7,5.394736842105263,6.75
a50ec2b1-cc26-4f66-b926-b26558edf024,3646363505294,Não-ficção,Livros,R$616.00,Pendente,2023-12-01,Susan King,ysmith@example.net,Guadeloupe,7,5.7560975609756095,4.666666666666667
a5a1f20d-e93d-4297-9afc-0ed0fa404c41,4169314704427,Bola,Brinquedos,R$311.00,Concluída,2023-12-01,Paul Avila,glenda18@example.net,Saint Barthelemy,6,5.394736842105263,7.666666666666667
be58e24b-6bb2-4bd9-b61f-a72a20c2528b,9375778960483,Óculos de sol esportivos,Esporte,R$65.00,Concluída,2024-04-03,Samantha Arnold,slee@example.org,Fiji,8,5.68141592920354,7.75
00b0f02d-441f-42df-903e-1bfa545f3412,7253873087385,Barra fixa,Esporte,R$932.00,Concluída,2023-12-28,Carol Chen,jennaolson@example.org,Korea,4,5.68141592920354,5.8
8d3500d0-2bd0-4ba3-ac46-57c530df3770,8788957146294,Roupa esportiva,Esporte,R$72.00,Cancelada,2023-12-03,Jessica Wells,russellrobert@example.net,Gibraltar,9,5.68141592920354,6.666666666666667
5cca8e6b-97ac-4c42-a3f6-6e88a3b5e28c,6482936997564,Corretivo,Escritório,R$466.00,Cancelada,2024-09-09,Joshua Castillo,davisalicia@example.net,Kiribati,6,5.842592592592593,6.0
87653980-d74b-44b6-b82f-f2a49cb6b751,5317621677562,Meia,Vestuário,R$173.00,Pendente,2023-12-22,Eric Gray,gloria54@example.com,Tuvalu,4,5.21978021978022,3.5
801031b3-71a8-40fe-835c-2092210ee9a0,6035607315800,Lego,Brinquedos,R$389.00,Cancelada,2024-04-29,Selena Shelton,qmiller@example.net,Moldova,8,5.394736842105263,6.555555555555555
131c0369-2ae2-498c-a344-2d2b2104f320,1035623632580,Fones de Ouvido,Eletrônicos,R$388.00,Concluída,2023-10-14,Kristen Key,cory16@example.org,Maldives,4,5.326315789473684,4.75
0f4bc1fe-1c99-4647-877e-8deb6bd47c6f,9348012358889,Meia,Vestuário,R$941.00,Concluída,2024-08-14,Gregory Ryan,dfoster@example.net,Isle of Man,8,5.21978021978022,6.75
37b00fa7-8b3d-4912-8835-0994b0c0d6b6,5614417772303,Verduras,Alimentos,R$755.00,Concluída,2024-05-07,Jonathan Preston,jennifertaylor@example.net,Mauritius,2,5.861386138613861,5.285714285714286
aafb67eb-eca0-4bf2-8923-9520d2cbba10,0243609428671,Calculadora,Escritório,R$505.00,Cancelada,2024-04-02,Ashley Castillo,courtney93@example.net,Paraguay,8,5.842592592592593,6.5
2be2dbf4-2869-4ef9-9f2e-ad49b23d3375,3728481328686,Alexa,Eletrônicos,R$528.00,Pendente,2024-09-06,Mark Simmons,anneadams@example.net,Somalia,3,5.326315789473684,5.571428571428571
849ddcdc-61a0-41f6-b541-97e4e8e756b7,0914067433766,Armário,Casa,R$619.00,Concluída,2023-10-30,Jennifer Williams,patricia03@example.com,Latvia,7,6.032967032967033,6.833333333333333
d5115214-fa0a-480a-8854-bde50555f517,1244719674056,Lego,Brinquedos,R$813.00,Concluída,2024-02-25,Zachary Wall MD,thawkins@example.org,Zimbabwe,1,5.394736842105263,4.545454545454546
3c78cfc2-c1a8-4fc8-87cc-d72b2e41b9ae,6032993830795,Jaqueta,Vestuário,R$928.00,Concluída,2023-12-15,Johnny Smith,mortiz@example.org,Mayotte,10,5.21978021978022,6.0
cb81b397-a20d-44f2-839b-444f98e21f6f,6393466416213,Bola,Brinquedos,R$949.00,Concluída,2024-09-05,Jeffrey Cummings,taylorjesse@example.org,Italy,8,5.394736842105263,6.0
f8eebc3a-a759-4778-947b-f0d667388a03,0600064295192,Roupa esportiva,Esporte,R$38.00,Concluída,2023-10-30,Seth Pugh,nancy62@example.net,Israel,1,5.68141592920354,3.5
937bdb74-3e0c-4b98-9119-51fb98e8fc56,7934804148107,Lápis,Escritório,R$740.00,Cancelada,2024-04-27,Laura Gardner,staffordandrea@example.net,Denmark,2,5.842592592592593,5.166666666666667
cd01977b-0303-4a37-98ae-d823d6d9edf9,9570494064020,Bola,Brinquedos,R$483.00,Concluída,2024-08-21,Debbie Roberson,qsalazar@example.com,Haiti,9,5.394736842105263,8.5
777f4cc8-1bdd-422f-812b-62d823306eba,6356793436453,Romance,Livros,R$540.00,Pendente,2024-09-02,Douglas Jones,kwoods@example.com,Niger,7,5.7560975609756095,8.0
989a3c82-d3a5-43f7-92e7-018aba330032,0366262299034,Aspirador de Pó,Casa,R$133.00,Concluída,2024-02-16,Penny Rodriguez,williamsmelanie@example.com,Zambia,8,6.032967032967033,6.0
2dc2fb1d-bf84-48c3-a76d-f06a131ad0a0,9801976858425,Grampeador,Escritório,R$440.00,Pendente,2024-04-18,Gary Harrell,rosekrystal@example.org,Maldives,7,5.842592592592593,4.75
ab2399ce-7204-41f0-9856-9e6a46cb5174,0405683397629,Drone,Eletrônicos,R$1000.00,Pendente,2024-03-18,Jill Thompson,vangemily@example.com,Lesotho,5,5.326315789473684,7.0
53f88fad-0d85-48e2-a510-01ec2ec97a16,0554078115932,Esmalte,Beleza,R$937.00,Concluída,2024-05-22,Elizabeth Ellis,hickmanchad@example.net,Tonga,10,6.027522935779817,7.333333333333333
90228119-9d7f-4ebf-a8a4-bb7032e491c1,2554391247295,Armário,Casa,R$912.00,Cancelada,2024-01-05,Catherine Osborne,jerry43@example.com,Montenegro,2,6.032967032967033,3.6666666666666665
6170bafc-d943-4170-ba5d-af3e334a9888,3983372106167,Poesia,Livros,R$307.00,Concluída,2023-11-27,Samuel Kim,samanthaadams@example.net,American Samoa,2,5.7560975609756095,6.4
7c31f9d4-32c3-4c4d-9579-79ead40f40f1,4341407935103,Condicionador,Beleza,R$772.00,Cancelada,2024-03-03,Sarah Morales,ernesthobbs@example.com,Korea,8,6.027522935779817,5.8
dac168ef-3c2c-49e3-9cb6-21ee0a5974ac,8481104192099,Bola,Brinquedos,R$109.00,Concluída,2023-12-06,Maurice Glenn,emily25@example.com,Trinidad and Tobago,10,5.394736842105263,5.0
2990fb89-001d-4dad-b617-78864750efa1,1315540520628,Drone,Eletrônicos,R$945.00,Pendente,2024-07-01,Julia Taylor,scottmiller@example.org,Brunei Darussalam,5,5.326315789473684,7.0
d4257a36-bce5-4710-89a5-ddb706fd2ac1,6994455276292,Bola,Brinquedos,R$821.00,Cancelada,2024-01-12,Rebecca Craig,xwatson@example.net,Uganda,10,5.394736842105263,7.0
517cb6ce-31bd-4258-aa63-911a7796ed5b,6036569249141,Jogo de tabuleiro,Brinquedos,R$743.00,Pendente,2023-10-25,Jesse Mitchell,timothy84@example.net,Wallis and Futuna,8,5.394736842105263,6.5
af2cc9c8-19b0-4e1d-8d10-14c299557977,2914303930026,Cintos,Vestuário,R$630.00,Concluída,2024-04-28,Joseph Reyes,xthompson@example.org,Lesotho,9,5.21978021978022,7.0
d5b6c4a1-7a8a-408e-a874-e6e82b35894d,4733619998951,Autoajuda,Livros,R$816.00,Cancelada,2024-04-12,Michael Brown,james41@example.net,Tanzania,5,5.7560975609756095,4.75
0cffe112-ce38-4cb9-a097-a0115509cdd7,0321274865813,Skate,Esporte,R$408.00,Cancelada,2024-04-26,Barbara Douglas,cynthiarose@example.com,Ukraine,6,5.68141592920354,5.5
f0d08438-3c68-4a6f-9bc0-251b883eefd5,9345091295326,Cruzeiro,Viagens,R$931.00,Concluída,2023-12-14,Valerie Rush,zachary76@example.com,Senegal,4,4.885416666666667,5.0
8311b4de-df7a-4b68-a884-c42d3f3bdfbd,1749748508957,Cruzeiro,Viagens,R$760.00,Concluída,2024-06-09,Dr. Adam Parker PhD,phillipmorris@example.net,Heard Island and McDonald Islands,5,4.885416666666667,8.0
9174085d-88d4-4b22-9d7a-66a45f528f25,9880148197418,Fogão,Casa,R$692.00,Concluída,2024-07-21,Brian Bartlett,vgarza@example.net,Bouvet Island (Bouvetoya),8,6.032967032967033,7.0
75c2b2aa-79ac-4bf1-b6c2-010579da94d7,6684278152612,Boneca,Brinquedos,R$351.00,Pendente,2024-09-08,Amber Kelly,jillian18@example.org,Zambia,9,5.394736842105263,6.0
70d994ca-fcf6-4b5f-a7c9-12e3d6b4079a,3748767687863,Mesa,Casa,R$831.00,Pendente,2024-09-11,Nicholas Warner,rangelmary@example.net,Sao Tome and Principe,9,6.032967032967033,6.0
